datetime,dept_id,cat_id,item_id,state_id,store_id,sales
1/6/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
1/13/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
1/20/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
1/27/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
2/3/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
2/10/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
2/17/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
2/24/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
3/3/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
3/10/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
3/17/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
3/24/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
3/31/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
4/7/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
4/14/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
4/21/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,6
4/28/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
5/5/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
5/12/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
5/19/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
5/26/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
6/2/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
6/9/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
6/16/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
6/23/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
6/30/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
7/7/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,5
7/14/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
7/21/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
7/28/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
8/4/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
8/11/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,6
8/18/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,8
8/25/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
9/1/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
9/8/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
9/15/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
9/22/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
9/29/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,5
10/6/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,5
10/13/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,5
10/20/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
10/27/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
11/3/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,5
11/10/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,5
11/17/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,5
11/24/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
12/1/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
12/8/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
12/15/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
12/22/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,6
12/29/2014,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
1/5/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,7
1/12/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
1/19/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
1/26/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
2/2/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,9
2/9/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
2/16/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
2/23/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
3/2/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
3/9/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,6
3/16/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
3/23/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
3/30/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
4/6/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
4/13/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,7
4/20/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,6
4/27/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,6
5/4/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
5/11/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
5/18/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
5/25/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,8
6/1/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
6/8/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
6/15/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
6/22/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
6/29/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
7/6/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
7/13/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
7/20/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
7/27/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
8/3/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
8/10/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
8/17/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
8/24/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
8/31/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
9/7/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
9/14/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
9/21/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
9/28/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
10/5/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
10/12/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
10/19/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
10/26/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
11/2/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
11/9/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
11/16/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
11/23/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
11/30/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
12/7/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
12/14/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
12/21/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
12/28/2015,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
1/4/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
1/11/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
1/18/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
1/25/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,4
2/1/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
2/8/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,2
2/15/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
2/22/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
2/29/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
3/7/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,1
3/14/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,3
3/21/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
3/28/2016,FOODS_1,FOODS,FOODS_1_211,CA,CA_1,0
1/6/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
1/13/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
1/20/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
1/27/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
2/3/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
2/10/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
2/17/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
2/24/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/3/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/10/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/17/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/24/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/31/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
4/7/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
4/14/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
4/21/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
4/28/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
5/5/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
5/12/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
5/19/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
5/26/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
6/2/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
6/9/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
6/16/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
6/23/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
6/30/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
7/7/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
7/14/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
7/21/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
7/28/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
8/4/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
8/11/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
8/18/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
8/25/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
9/1/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
9/8/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
9/15/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
9/22/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
9/29/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
10/6/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
10/13/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
10/20/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
10/27/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
11/3/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
11/10/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
11/17/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
11/24/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
12/1/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
12/8/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
12/15/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
12/22/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
12/29/2014,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
1/5/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
1/12/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
1/19/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
1/26/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
2/2/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
2/9/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
2/16/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
2/23/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/2/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/9/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/16/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/23/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/30/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
4/6/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
4/13/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
4/20/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
4/27/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
5/4/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
5/11/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
5/18/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
5/25/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
6/1/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,7
6/8/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
6/15/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
6/22/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
6/29/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
7/6/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
7/13/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
7/20/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
7/27/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
8/3/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
8/10/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
8/17/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
8/24/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
8/31/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
9/7/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
9/14/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
9/21/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,6
9/28/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
10/5/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
10/12/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
10/19/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
10/26/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
11/2/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
11/9/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
11/16/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
11/23/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
11/30/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
12/7/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
12/14/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
12/21/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
12/28/2015,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
1/4/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
1/11/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
1/18/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,3
1/25/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,5
2/1/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
2/8/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
2/15/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,1
2/22/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,2
2/29/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,7
3/7/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
3/14/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,4
3/21/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
3/28/2016,FOODS_1,FOODS,FOODS_1_212,CA,CA_1,0
1/6/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,12
1/13/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
1/20/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
1/27/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
2/3/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,12.999999
2/10/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,1
2/17/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,10
2/24/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,9
3/3/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,12
3/10/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,10
3/17/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
3/24/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,16
3/31/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,14
4/7/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,14
4/14/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,10
4/21/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,13
4/28/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,11
5/5/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
5/12/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
5/19/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
5/26/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
6/2/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,2
6/9/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
6/16/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
6/23/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
6/30/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
7/7/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
7/14/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
7/21/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
7/28/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
8/4/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
8/11/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
8/18/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
8/25/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
9/1/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
9/8/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
9/15/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
9/22/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
9/29/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
10/6/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
10/13/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
10/20/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
10/27/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
11/3/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
11/10/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
11/17/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
11/24/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
12/1/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
12/8/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
12/15/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
12/22/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
12/29/2014,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
1/5/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,0
1/12/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
1/19/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
1/26/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
2/2/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,2
2/9/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
2/16/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
2/23/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
3/2/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
3/9/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
3/16/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,13
3/23/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
3/30/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,10
4/6/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
4/13/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
4/20/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
4/27/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
5/4/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
5/11/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,9
5/18/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,9
5/25/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,10
6/1/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
6/8/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
6/15/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,10
6/22/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
6/29/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
7/6/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,9
7/13/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,10
7/20/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
7/27/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
8/3/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
8/10/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
8/17/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
8/24/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
8/31/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
9/7/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
9/14/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
9/21/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
9/28/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
10/5/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
10/12/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,10
10/19/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
10/26/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,9
11/2/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
11/9/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
11/16/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,1
11/23/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
11/30/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
12/7/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
12/14/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,6
12/21/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,2
12/28/2015,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,2
1/4/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
1/11/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
1/18/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
1/25/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
2/1/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,2
2/8/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,4
2/15/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,2
2/22/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,7
2/29/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
3/7/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,3
3/14/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,2
3/21/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,5
3/28/2016,FOODS_1,FOODS,FOODS_1_213,CA,CA_1,8
1/6/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,8
1/13/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,2
1/20/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,6
1/27/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,10
2/3/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,5
2/10/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,3
2/17/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,13
2/24/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,1
3/3/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,5
3/10/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,8
3/17/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,8
3/24/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,5
3/31/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,4
4/7/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,1
4/14/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,8
4/21/2014,FOODS_1,FOODS,FOODS_1_214,CA,CA_1,7
